timestamp_utc,total_heat_MW,unserved_MW,EB1_MW,EB2_MW,EB3_MW,BB1_MW
2035-02-18T06:00:00Z,116.23071197718157,1.4210854715202004e-14,19.371785329530262,29.057677994295396,29.057677994295396,38.743570659060524
2035-02-18T07:00:00Z,115.87811339106199,1.4210854715202004e-14,19.313018898510332,28.9695283477655,28.9695283477655,38.626037797020665
2035-02-18T08:00:00Z,114.48827853849184,0.0,19.081379756415306,28.62206963462296,28.62206963462296,38.16275951283061
2035-02-18T09:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-18T10:00:00Z,117.4654319968125,0.0,19.57757199946875,29.366357999203125,29.366357999203125,39.1551439989375
2035-02-18T11:00:00Z,117.71807845086636,0.0,19.61967974181106,29.42951961271659,29.42951961271659,39.23935948362212
2035-02-18T12:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-18T13:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-18T14:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-18T15:00:00Z,119.18839938773107,1.4210854715202004e-14,19.86473323128851,29.79709984693277,29.79709984693277,39.72946646257702
2035-02-18T16:00:00Z,119.8374004315345,1.4210854715202004e-14,19.972900071922417,29.95935010788363,29.95935010788363,39.945800143844835
2035-02-18T17:00:00Z,119.56251505933479,1.4210854715202004e-14,19.927085843222464,29.8906287648337,29.8906287648337,39.85417168644493
2035-02-18T18:00:00Z,119.46331418021163,1.4210854715202004e-14,19.910552363368605,29.86582854505291,29.86582854505291,39.82110472673721
2035-02-18T19:00:00Z,118.3267729305194,0.0,19.721128821753233,29.58169323262985,29.58169323262985,39.442257643506466
2035-02-18T20:00:00Z,117.53340984505988,1.4210854715202004e-14,19.588901640843314,29.383352461264973,29.383352461264973,39.17780328168663
2035-02-18T21:00:00Z,116.76538710417884,0.0,19.460897850696472,29.19134677604471,29.19134677604471,38.921795701392945
2035-02-18T22:00:00Z,114.25548046940185,0.0,19.04258007823364,28.56387011735046,28.56387011735046,38.08516015646728
2035-02-18T23:00:00Z,114.22095014476363,0.0,19.03682502412727,28.55523753619091,28.55523753619091,38.07365004825454
2035-02-19T00:00:00Z,118.35964613149434,0.0,19.72660768858239,29.589911532873586,29.589911532873586,39.45321537716478
2035-02-19T01:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T02:00:00Z,119.19826474448485,1.4210854715202004e-14,19.866377457414142,29.799566186121215,29.799566186121215,39.732754914828284
2035-02-19T03:00:00Z,119.66209355680414,0.0,19.943682259467355,29.915523389201034,29.915523389201034,39.88736451893471
2035-02-19T04:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T05:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T06:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T07:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T08:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T09:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T10:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T11:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T12:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T13:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T14:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T15:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T16:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T17:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T18:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T19:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T20:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T21:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T22:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
2035-02-19T23:00:00Z,120.0,0.0,20.0,30.0,30.0,40.0
