timestamp_utc,total_heat_MW,BB1_MW,EB1_MW,EB2_MW,EB3_MW
2035-07-24T15:00:00Z,78.48144938013488,11.4,19.6,29.4,18.081449380134877
2035-07-24T16:00:00Z,78.50150949617448,11.4,19.6,29.4,18.10150949617448
2035-07-24T17:00:00Z,77.60013985624694,11.4,19.6,29.4,17.200139856246942
2035-07-24T18:00:00Z,76.49979000646061,11.4,19.6,29.4,16.099790006460616
2035-07-24T19:00:00Z,77.26854639325651,11.4,19.6,29.4,16.868546393256516
2035-07-24T20:00:00Z,77.53341029899308,11.4,19.6,29.4,17.133410298993077
2035-07-24T21:00:00Z,76.05161371597906,11.4,19.6,29.4,15.651613715979062
2035-07-24T22:00:00Z,76.21501183656895,11.4,19.6,29.4,15.815011836568951
2035-07-24T23:00:00Z,75.78641646780952,11.4,19.6,29.4,15.38641646780952
2035-07-25T00:00:00Z,75.8211451386683,11.4,19.6,29.4,15.421145138668303
2035-07-25T01:00:00Z,74.80797906391211,11.4,19.6,29.4,14.407979063912117
2035-07-25T02:00:00Z,75.01840639457339,11.4,19.6,29.4,14.618406394573393
2035-07-25T03:00:00Z,76.02092628104042,11.4,19.6,29.4,15.62092628104042
2035-07-25T04:00:00Z,75.67842413087023,11.4,19.6,29.4,15.27842413087023
2035-07-25T05:00:00Z,75.34231956215473,11.4,19.6,29.4,14.942319562154731
2035-07-25T06:00:00Z,75.00341325712687,11.4,19.6,29.4,14.603413257126869
2035-07-25T07:00:00Z,76.27629283859717,11.4,19.6,29.4,15.876292838597175
2035-07-25T08:00:00Z,75.85640557655842,11.4,19.6,29.4,15.456405576558419
2035-07-25T09:00:00Z,77.49042083789652,11.4,19.6,29.4,17.090420837896524
2035-07-25T10:00:00Z,78.83721442637244,11.4,19.6,29.4,18.437214426372442
2035-07-25T11:00:00Z,76.63804847513964,11.4,19.6,29.4,16.238048475139642
2035-07-25T12:00:00Z,79.55734908792954,11.4,19.6,29.4,19.15734908792954
2035-07-25T13:00:00Z,79.23444193325356,11.4,19.6,29.4,18.834441933253565
2035-07-25T14:00:00Z,77.62356979270423,11.4,19.6,29.4,17.223569792704232
2035-07-25T15:00:00Z,78.02327197036531,11.4,19.6,29.4,17.623271970365316
2035-07-25T16:00:00Z,78.00739000806604,11.4,19.6,29.4,17.60739000806604
2035-07-25T17:00:00Z,78.57919567290271,11.4,19.6,29.4,18.179195672902715
2035-07-25T18:00:00Z,78.39490988860521,11.4,19.6,29.4,17.994909888605214
2035-07-25T19:00:00Z,76.16994518054241,11.4,19.6,29.4,15.769945180542416
2035-07-25T20:00:00Z,77.3147888491019,11.4,19.6,29.4,16.914788849101903
2035-07-25T21:00:00Z,76.32561700166684,11.4,19.6,29.4,15.925617001666845
2035-07-25T22:00:00Z,75.4037586702924,11.4,19.6,29.4,15.003758670292408
2035-07-25T23:00:00Z,74.41499584515064,11.4,19.6,29.4,14.014995845150645
2035-07-26T00:00:00Z,76.03783010433928,11.4,19.6,29.4,15.637830104339281
2035-07-26T01:00:00Z,75.50867539888684,11.4,19.6,29.4,15.10867539888684
2035-07-26T02:00:00Z,74.17858089356837,11.4,19.6,29.4,13.77858089356837
2035-07-26T03:00:00Z,74.11024304395036,11.4,19.6,29.4,13.710243043950365
2035-07-26T04:00:00Z,75.20282829220186,11.4,19.6,29.4,14.80282829220186
2035-07-26T05:00:00Z,76.2049507680693,11.4,19.6,29.4,15.804950768069299
2035-07-26T06:00:00Z,75.6753289125909,11.4,19.6,29.4,15.275328912590902
2035-07-26T07:00:00Z,77.20442816420469,11.4,19.6,29.4,16.804428164204687
2035-07-26T08:00:00Z,77.61213643837014,11.4,19.6,29.4,17.212136438370145
2035-07-26T09:00:00Z,78.51273289306893,11.4,19.6,29.4,18.11273289306893
2035-07-26T10:00:00Z,78.39549545270332,11.4,19.6,29.4,17.995495452703317
2035-07-26T11:00:00Z,77.42295696290144,11.4,19.6,29.4,17.02295696290144
2035-07-26T12:00:00Z,78.36009720886948,11.4,19.6,29.4,17.960097208869477
2035-07-26T13:00:00Z,79.34606364063075,11.4,19.6,29.4,18.946063640630747
2035-07-26T14:00:00Z,78.09983028446231,11.4,19.6,29.4,17.699830284462315
2035-07-26T15:00:00Z,78.15000465167019,11.4,19.6,29.4,17.75000465167019
2035-07-26T16:00:00Z,77.91382417194615,11.4,19.6,29.4,17.513824171946148
2035-07-26T17:00:00Z,76.98067954257118,11.4,19.6,29.4,16.580679542571183
2035-07-26T18:00:00Z,77.69336170477341,11.4,19.6,29.4,17.29336170477341
2035-07-26T19:00:00Z,77.6472549634735,11.4,19.6,29.4,17.2472549634735
2035-07-26T20:00:00Z,76.51411410626245,11.4,19.6,29.4,16.114114106262456
2035-07-26T21:00:00Z,76.45719224603253,11.4,19.6,29.4,16.057192246032535
2035-07-26T22:00:00Z,74.78474967510496,11.4,19.6,29.4,14.384749675104965
2035-07-26T23:00:00Z,75.95340030945312,11.4,19.6,29.4,15.553400309453119
2035-07-27T00:00:00Z,74.2887110852739,11.4,19.6,29.4,13.888711085273906
2035-07-27T01:00:00Z,75.5905251083405,11.4,19.6,29.4,15.190525108340504
2035-07-27T02:00:00Z,75.64714553466237,11.4,19.6,29.4,15.247145534662375
2035-07-27T03:00:00Z,74.82755397610313,11.4,19.6,29.4,14.427553976103136
2035-07-27T04:00:00Z,74.50934813154484,11.4,19.6,29.4,14.109348131544843
2035-07-27T05:00:00Z,74.0705834805579,11.4,19.6,29.4,13.670583480557903
2035-07-27T06:00:00Z,74.16041264555389,11.4,19.6,29.4,13.760412645553894
2035-07-27T07:00:00Z,74.97667117688933,11.4,19.6,29.4,14.57667117688933
2035-07-27T08:00:00Z,77.832062045676,11.4,19.6,29.4,17.432062045676
2035-07-27T09:00:00Z,77.61623768999327,11.4,19.6,29.4,17.21623768999327
2035-07-27T10:00:00Z,78.21011398280808,11.4,19.6,29.4,17.810113982808083
2035-07-27T11:00:00Z,76.54100074033684,11.4,19.6,29.4,16.141000740336843
2035-07-27T12:00:00Z,77.34136925849438,11.4,19.6,29.4,16.941369258494383
2035-07-27T13:00:00Z,78.97352522416809,11.4,19.6,29.4,18.573525224168087
2035-07-27T14:00:00Z,78.13000231926667,11.4,19.6,29.4,17.730002319266667
2035-07-27T15:00:00Z,77.41231999090417,11.4,19.6,29.4,17.012319990904167
2035-07-27T16:00:00Z,78.36957323381895,11.4,19.6,29.4,17.969573233818956
2035-07-27T17:00:00Z,78.81780056732742,11.4,19.6,29.4,18.417800567327426
2035-07-27T18:00:00Z,77.3854208968268,11.4,19.6,29.4,16.985420896826803
2035-07-27T19:00:00Z,77.23024842053908,11.4,19.6,29.4,16.830248420539085
2035-07-27T20:00:00Z,76.93685801049394,11.4,19.6,29.4,16.536858010493937
2035-07-27T21:00:00Z,78.23660421992294,11.4,19.6,29.4,17.83660421992294
2035-07-27T22:00:00Z,73.68823958206929,11.4,19.6,29.4,13.28823958206929
2035-07-27T23:00:00Z,75.39990162394176,11.4,19.6,29.4,14.999901623941762
2035-07-28T00:00:00Z,74.19799675311944,11.4,19.6,29.4,13.797996753119444
2035-07-28T01:00:00Z,74.70429222750789,11.4,19.6,29.4,14.304292227507895
2035-07-28T02:00:00Z,73.79495775782732,11.4,19.6,29.4,13.394957757827322
2035-07-28T03:00:00Z,74.62571352370244,11.4,19.6,29.4,14.225713523702447
2035-07-28T04:00:00Z,75.57511975356606,11.4,19.6,29.4,15.17511975356606
2035-07-28T05:00:00Z,77.7680296450138,11.4,19.6,29.4,17.3680296450138
2035-07-28T06:00:00Z,75.64762883669975,11.4,19.6,29.4,15.247628836699755
2035-07-28T07:00:00Z,75.14891774271287,11.4,19.6,29.4,14.748917742712871
2035-07-28T08:00:00Z,76.21773906460326,11.4,19.6,29.4,15.817739064603268
2035-07-28T09:00:00Z,76.94205115117347,11.4,19.6,29.4,16.542051151173474
2035-07-28T10:00:00Z,76.27679955035055,11.4,19.6,29.4,15.87679955035055
2035-07-28T11:00:00Z,77.7853069408815,11.4,19.6,29.4,17.3853069408815
2035-07-28T12:00:00Z,78.61484016814539,11.4,19.6,29.4,18.214840168145393
2035-07-28T13:00:00Z,77.04847102161659,11.4,19.6,29.4,16.648471021616594
